x_acc;y_acc;z_acc
8.4065;2.744;3.05916
8.26756;2.8733;3.0927
8.2484;2.9835;3.15498
8.28194;3.0506;3.26517
8.52148;3.0889;3.38495
8.67479;3.1799;3.567
8.82331;3.1895;3.66761
8.94788;3.2806;3.89279
9.05328;3.338;4.00298
9.23534;3.2997;3.91195
9.33595;3.2279;3.65324
9.38865;3.0985;3.49993
9.32157;2.9739;3.47597
9.31199;2.7967;3.55742
9.31678;2.6817;3.63408
9.27845;2.5092;3.65324
9.26408;2.3511;3.6772
9.24013;2.2409;3.71552
9.16347;2.1116;3.70115
9.06286;1.987;3.71552
8.96225;1.9008;3.75864
8.89997;1.7954;3.73469
8.8281;1.6852;3.62929
8.7754;1.4696;3.52868
8.65563;1.2588;3.38495
8.57418;1.0288;3.34183
8.52627;0.86113;3.33225
8.48795;0.65991;3.36099
8.46878;0.48264;3.30829
8.50711;0.3437;3.3035
8.54065;0.25268;3.38495
8.65084;0.22393;3.47597
8.78978;0.21914;3.36578
8.991;0.20956;3.15019
9.19701;0.22872;2.96334
9.39344;0.31975;2.73338
9.58508;0.42036;2.51299
9.70485;0.57367;2.36447
9.88212;0.69344;2.25907
10.0642;0.81322;2.07222
10.251;0.93778;1.94287
10.3325;1.0863;1.94287
10.3325;1.1294;1.99078
10.3468;1.1342;2.00036
10.2223;1.1582;1.91412
10.0498;1.1534;1.74644
9.88691;1.1821;1.68895
9.7288;1.2013;1.67937
9.58029;1.2636;1.55959
9.45093;1.23;1.61708
9.38865;1.2252;1.62187
9.36469;1.254;1.69853
9.4126;1.2396;1.75602
9.40781;1.2492;1.79914
9.39823;1.2157;1.84226
9.33116;1.1821;1.79914
9.27845;1.1103;1.90454
9.12035;1.0528;2.0339
8.94309;1.0767;2.06743
8.95746;1.0767;2.192
8.94309;1.0528;2.34531
8.92871;1.0719;2.47946
8.98142;1.0528;2.48904
9.01974;1.0671;2.51778
9.16826;1.1198;2.52257
9.32157;1.2061;2.42196
9.42697;1.2013;2.34531
9.52279;1.2205;2.30698
9.61382;1.2636;2.11534
9.58508;1.2061;1.97161
9.59945;1.0336;1.94287
9.59466;0.95215;1.64104
9.53717;0.79405;1.53564
9.4653;0.65032;1.4494
9.31678;0.54013;1.36795
9.18264;0.53055;1.24818
9.15868;0.51618;1.13799
9.09161;0.53055;1.15715
8.98142;0.56888;1.16194
8.90476;0.59283;1.15715
8.81373;0.57846;1.1859
8.7275;0.57367;1.2386
8.66042;0.58325;1.2913
8.66521;0.59283;1.42545
8.71791;0.59762;1.41586
8.86164;0.60721;1.44461
9.03412;0.57367;1.45898
9.2018;0.55451;1.43503
9.35032;0.58325;1.35837
9.50842;0.612;1.32963
9.68569;0.63595;1.31525
9.86774;0.57846;1.31525
10.0258;0.60241;1.36316
10.1456;0.65512;1.47815
10.2319;0.6647;1.64583
10.3229;0.69823;1.85184
10.2798;0.76052;1.96203
10.1983;0.82759;1.90933
10.069;0.93299;1.72728
9.98752;1.0767;1.5021
9.90128;1.1582;1.30088
9.80067;1.2348;1.20027
9.74318;1.2827;1.24339
9.71443;1.2109;1.32963
9.70485;1.1198;1.32484
9.66652;1.0719;1.24339
9.63778;1.0096;1.11882
9.64257;0.96653;1.023
9.67131;0.86592;0.92719
9.71922;0.68386;0.87928
9.81025;0.47306;0.97989
9.9971;0.19518;1.15715
10.3085;-0.06353;1.20506
10.7205;-0.31266;1.09966
11.2092;-0.53304;0.86969
11.7218;-0.72947;0.66368
12.0907;-0.84445;0.58703
12.3016;-0.89715;0.51037
12.3543;-0.98339;0.32353
12.2776;-1.1175;0.19896
12.1482;-1.1511;0.16063
11.971;-1.0696;0.18459
11.7841;-0.94506;0.17021
11.6212;-0.83487;0.08877
11.4631;-0.68156;0.0696
11.3529;-0.52825;0.10793
11.2284;-0.46597;0.15105
11.1373;-0.31745;0.36185
11.0942;-0.20247;0.73555
11.2188;-0.17851;1.49731
11.4344;-0.37494;2.55132
11.6739;-0.74863;3.78739
11.8368;-1.2325;4.82223
11.9518;-1.6589;5.19114
11.9135;-1.726;4.53957
11.7314;-1.2421;3.17414
11.6021;-0.37973;2.01952
11.5589;0.5593;1.53085
11.5925;1.484;1.43982
11.7554;2.2457;1.77039
11.8416;2.7727;2.38364
11.7745;3.0889;3.17414
11.42;3.1177;4.03173
11.0032;2.9452;4.7887
10.3708;2.5619;5.41152
9.65694;2.0014;6.04872
8.97183;1.2396;6.39367
8.50232;0.56888;6.432
8.01364;-0.02041;6.09184
7.72618;-0.4516;5.60316
7.55371;-0.60012;5.02345
7.56808;-0.60491;4.43896
7.75014;-0.46118;4.05089
8.00885;-0.26954;3.7826
8.3011;-0.01562;3.69636
8.59814;0.32933;3.62449
8.84248;0.73177;3.63408
8.94788;1.0576;3.79697
8.96704;1.2732;4.02694
8.87601;1.4121;4.18983
8.66042;1.5223;4.3096
8.5119;1.436;4.34314
8.39213;1.4648;4.2569
8.28673;1.2732;4.18983
8.27235;1.0288;4.00298
8.33464;0.75093;3.78739
8.48316;0.5018;3.68199
8.6173;0.17602;3.43765
8.86164;-0.00125;3.26996
9.10598;-0.12102;3.11186
9.43177;-0.1306;2.68068
9.6761;-0.02999;2.35968
9.88212;0.14248;2.30219
10.0354;0.33891;2.48904
10.0306;0.52576;2.52737
9.85816;0.70782;2.63756
9.47009;0.92341;2.7765
9.28325;0.93778;2.79087
8.92392;1.0815;2.90585
8.76103;1.345;3.12624
8.48795;1.6277;3.13582
8.23403;1.8624;3.1454
8.0903;2.1307;3.13582
8.00885;2.3847;3.15498
7.8795;2.5955;3.06395
7.74535;2.7248;3.06874
7.72139;2.8733;3.06874
7.63995;2.9069;3.00167
7.6639;2.8398;2.97772
7.6639;2.7631;2.99209
7.74535;2.5715;3.02562
7.68307;2.4134;2.92022
7.81242;2.1882;2.79566
7.81242;2.0493;2.75254
7.91303;1.8912;2.58965
7.89387;1.7427;2.44113
7.94178;1.5606;2.3501
7.85554;1.484;2.14888
7.83638;1.3306;2.14888
7.77409;1.3115;1.97641
7.70702;1.3402;1.85184
7.52496;1.3211;1.82789
7.32854;1.3019;1.83268
7.15127;1.345;1.79914
6.98838;1.3785;1.7656
6.84944;1.4408;1.66978
6.71529;1.4121;1.71769
6.56677;1.436;1.8183
6.56198;1.4456;1.74165
6.58594;1.4456;1.62667
6.70092;1.3929;1.65541
6.94526;1.2971;1.65541
7.31416;1.2492;1.70811
7.73098;1.1869;1.72728
8.13821;1.1294;1.68416
8.53107;1.1725;1.70332
8.86643;1.3115;1.7656
9.18264;1.4408;1.70332
9.50363;1.6373;1.67457
9.71922;1.8481;1.66978
9.91086;2.0589;1.66499
10.0546;2.3463;1.68416
10.2606;2.6769;1.69374
10.3756;2.9644;1.69853
10.4139;3.1799;1.78956
10.4139;3.3476;1.8758
10.275;3.4626;1.88538
10.16;3.4482;1.91412
10.0642;3.2614;2.00994
10.1169;2.9452;2.25907
10.3804;2.6529;2.47466
10.7684;2.5188;2.55132
11.2763;2.5044;2.47946
11.765;2.6961;2.31656
12.153;3.0171;2.07222
12.3399;3.3812;1.78956
12.5123;3.7022;1.62667
12.6705;3.8555;1.40628
12.8813;3.8651;1.24339
13.1495;3.8555;1.53564
13.5424;3.9178;2.67588
14.1988;3.9896;4.07005
14.7354;4.0184;4.69288
15.7175;3.9226;5.04262
16.0385;4.119;5.59358
15.751;4.3489;5.82354
14.8503;4.5118;4.67371
13.8011;4.5549;3.28913
12.5123;4.2387;2.48425
10.9888;3.4818;2.02911
9.59945;2.6242;1.86621
8.20528;1.8624;2.22074
7.1896;1.2492;3.10228
6.44221;0.60721;4.09401
6.35118;0.32454;4.76474
6.31764;0.05145;5.14802
6.36555;0.11374;5.27737
6.53803;0.33891;5.25821
6.46616;0.56409;5.01866
6.33202;0.64553;4.81265
6.22662;0.62158;4.67371
6.35597;0.67907;4.66892
6.5524;0.86592;4.6833
6.82069;1.0384;4.4677
7.00754;1.2013;4.23295
7.17043;1.2588;4.12275
7.36686;1.3067;3.95507
7.66869;1.3498;3.95507
8.05676;1.3402;3.85446
8.38734;1.4648;3.70115
8.76582;1.5462;3.58138
8.95746;1.5702;3.49514
9.24013;1.5798;3.29392
9.34553;1.6133;3.11665
9.31678;1.5079;3.10707
9.18743;1.3977;3.24601
9.05807;1.2923;3.28913
8.7275;1.2779;3.27955
8.43046;1.2013;3.21247
8.08072;1.1103;3.2508
8.03281;0.96174;3.35141
7.90824;0.76052;3.37536
7.7693;0.54492;3.40411
7.78368;0.37245;3.51909
7.75014;0.17602;3.41848
7.77409;-0.05395;3.31787
7.74056;-0.17372;3.13103
7.80763;-0.24558;3.07833
7.86033;-0.27912;3.03521
7.84117;-0.25996;3.00167
7.91303;-0.17372;2.89627
7.94178;-0.02999;2.81482
8.07592;0.12332;2.68547
8.00406;0.36287;2.58965
8.08072;0.56409;2.60402
8.13342;0.76052;2.55132
8.12862;1.0001;2.68547
8.21965;1.2396;2.73338
8.40171;1.3594;2.69026
8.67;1.484;2.57048
8.89997;1.5319;2.52737
9.2018;1.6037;2.26865
9.2545;1.5702;2.17283
9.27366;1.5367;2.00994
9.0964;1.4935;1.79435
8.8329;1.3785;1.65062
8.46878;1.3642;1.72728
8.17653;1.46;1.9285
7.84596;1.551;2.0866
7.63037;1.6612;2.22554
7.63995;1.8433;2.39322
7.73577;1.9774;2.65193
7.95136;2.1164;2.91064
8.27715;2.2649;2.87231
8.65084;2.4086;2.719
9.11077;2.5619;2.51299
9.55154;2.7056;2.27824
9.82462;2.835;2.04348
10.0546;2.9165;1.79914
10.1121;2.8877;1.61229
10.1839;2.7344;1.34879
10.1696;2.3703;0.88886
10.1121;1.9151;0.54391
10.0546;1.369;0.51995
10.1025;0.79405;0.50558
10.2798;0.20956;0.74034
10.5145;-0.35099;1.20985
10.802;-0.82529;1.54043
11.0942;-1.1607;1.55959
11.3817;-1.4577;1.1859
11.65;-1.7164;0.71159
11.8608;-2.0805;0.42414
12.0093;-2.5069;0.31394
12.1914;-2.8327;0.43851
12.3255;-2.9189;0.56786
12.4596;-2.8519;0.56786
12.5411;-2.5309;0.3906
12.4501;-1.8985;0.09835
12.2249;-0.9259;-0.11724
11.9326;0.27663;-0.05975
11.9997;1.1246;0.4433
12.6321;2.0301;2.07222
13.5616;2.6913;3.61491
14.4239;2.7008;4.27606
15.2815;1.9966;4.7887
16.0864;0.79405;4.80307
16.0481;-0.11144;3.81134
14.8072;-0.53304;2.8819
12.9579;-0.75343;2.95855
10.9793;-0.93069;3.42807
9.43656;-1.1607;4.23295
8.143;-1.2325;5.08095
7.09857;-1.1894;5.48818
6.25536;-0.83008;5.45464
5.65649;-0.27433;5.33487
5.34029;0.41078;5.21509
5.3882;1.163;5.17197
5.75231;1.9008;5.29654
6.38951;2.4278;5.49297
6.9788;2.8494;5.35882
7.51538;3.0219;5.01387
8.0376;2.95;4.59706
8.61251;2.7823;4.12275
9.07244;2.3942;3.6724
9.52279;1.9391;3.38495
10.0019;1.3929;3.2508
10.366;0.84675;3.10707
10.7876;0.26705;2.93939
11.0894;-0.21205;2.48904
11.238;-0.47076;2.18721
11.0942;-0.60012;2.00994
10.663;-0.62886;2.07702
9.82462;-0.49951;2.4028
9.04849;-0.34619;2.80524
8.49753;-0.06832;3.02083
8.15737;0.27184;3.20768
7.95615;0.68386;3.42807
7.95136;1.1151;3.40411
8.02322;1.5127;3.3562
8.31068;1.8529;3.26517
8.50711;2.2553;3.1981
8.66042;2.5763;3.26038
8.86164;2.8494;3.33225
8.85685;2.9979;3.31308
8.96225;3.1081;3.31787
8.83769;3.0602;3.15977
8.85206;2.9404;3.09749
8.80894;2.7631;2.84357
8.33943;2.629;2.79566
7.79805;2.4517;2.84357
7.60162;2.2313;2.55132
7.21355;1.9247;2.192
6.89256;1.6564;1.91412
6.46616;1.4504;1.70811
6.32723;1.1965;1.43024
6.03498;0.95215;1.42545
5.80501;0.68386;1.58834
5.59421;0.57846;1.70811
5.5463;0.38682;1.94287
5.69482;0.22872;2.20158
6.09726;0.1329;2.25907
6.67217;0.14248;2.26386
7.295;0.35329;2.28303
7.8268;0.62637;2.06264
8.26756;0.90425;1.68895
8.69396;1.2109;1.3967
9.08682;1.4887;1.20027
9.43177;1.7618;1.07571
9.7336;1.9774;0.9703
10.0211;2.1259;0.95593
10.1792;2.2122;1.00384
10.1983;2.2266;1.12841
10.1169;2.2361;1.38712
9.9444;2.2457;1.47815
9.76234;2.2553;1.48294
9.5707;2.3032;1.59313
9.28804;2.3272;1.67457
9.07244;2.2793;1.69374
8.95267;2.1834;1.7656
8.90476;2.1643;2.12493
9.09161;2.1307;2.41717
9.31199;2.193;2.5609
9.56112;2.4038;2.73338
9.97793;2.7919;3.08791
10.6774;3.338;3.29871
11.5589;3.98;3.24601
12.2201;4.7801;3.20768
12.6992;5.5563;2.99209
12.9915;6.227;2.39801
13.0537;6.639;1.58355
12.9579;6.6678;0.59661
12.7615;6.1456;-0.21785
12.4309;5.0868;-0.72569
11.971;3.7932;-0.87421
11.6596;2.514;-0.44303
11.6835;1.484;0.67806
12.6082;0.63595;2.20637
13.9592;-0.18809;2.75254
15.0803;-0.67677;2.68547
15.89;-0.05395;4.64018
15.3821;1.3785;7.77346
13.8442;2.7871;8.52564
12.1866;3.6543;7.03566
10.3325;4.1094;6.07267
8.53586;4.2867;6.68592
7.09857;4.1525;7.07877
6.13559;3.6686;6.96379
5.53672;3.1129;6.65238
4.97138;2.6434;6.46074
4.60727;2.0014;6.26431
4.65039;1.3402;5.89541
5.09595;0.51139;5.21988
5.9679;-0.35099;4.75995
7.13211;-1.2134;4.53478
8.24361;-1.9272;4.35272
9.13952;-2.3201;4.18025
9.60424;-2.5021;3.79218
9.7288;-2.368;3.61012
9.86295;-2.0661;3.51909
9.82462;-1.5727;3.44723
9.65215;-1.1127;3.41369
9.6234;-0.64323;3.40411
9.52759;-0.00125;3.30829
9.26408;0.68865;3.23164
8.75145;1.4935;3.3562
8.31547;2.1643;3.47118
7.92261;2.6769;3.58617
7.51538;3.0171;3.58138
7.25667;3.2039;3.48556
6.90693;3.1704;3.49035
6.69134;3.0027;3.50472
6.49012;2.6817;3.4616
6.35118;2.2936;3.54305
6.36076;1.872;3.52868
6.36555;1.4169;3.50951
6.59073;1.0288;3.48077
6.90214;0.7174;3.31787
7.17043;0.53055;3.21726
7.5585;0.42036;3.06395
7.9322;0.32933;2.91543
8.22444;0.29579;2.89627
8.73708;0.35808;2.72859
8.90476;0.38682;2.69984
9.05328;0.40119;2.6663
9.16826;0.47785;2.58965
9.17785;0.53534;2.52257
9.15389;0.60241;2.5082
9.05328;0.70782;2.47946
8.96704;0.80843;2.46508
8.84248;0.88987;2.42196
8.7754;0.91383;2.33573
8.63647;0.90425;2.192
8.54544;0.91383;2.11055
8.46878;0.89466;2.06743
8.4065;0.88508;2.05785
8.39692;0.87071;1.88538
8.44962;0.90425;1.70332
8.58377;0.95695;1.5548
8.7802;1.0336;1.49731
9.02933;1.1534;1.46856
9.26408;1.3258;1.46856
9.48447;1.5031;1.43024
9.65694;1.6852;1.52126
9.79109;1.896;1.59313
9.85337;2.0828;1.62667
9.87253;2.1451;1.78956
9.8917;2.1595;1.91891
9.6809;2.1355;1.97641
9.46051;2.0828;2.00036
9.29762;2.0062;1.95245
9.14431;1.8481;1.99557
9.08203;1.69;1.93329
9.08203;1.4744;1.71769
9.24013;1.2588;1.49252
9.47488;0.76052;1.32004
9.70964;0.15207;1.49731
10.0163;-0.48992;1.7656
10.3373;-1.0265;1.82789
10.7349;-1.5248;1.54043
11.1038;-2.0278;0.97989
11.5494;-2.3776;0.37143
11.8943;-2.5979;-0.01184
12.086;-2.665;-0.10287
12.2249;-2.6938;-0.10766
12.268;-2.5357;0.00253
12.2488;-2.1045;0.14147
12.1339;-1.2996;0.15584
11.7985;-0.13539;0.04565
11.5254;1.1055;-0.03101
11.6164;2.0828;0.36185
12.2441;3.0698;2.0866
13.0202;3.5728;3.74906
13.5472;3.1512;5.00908
14.3521;2.0397;6.10621
14.9845;0.62637;6.27868
15.1043;-0.30308;5.40673
14.309;-0.71031;4.51082
12.68;-0.81092;4.6306
10.8738;-0.79654;5.40673
9.33595;-0.83966;6.35534
8.13821;-0.91153;6.93984
7.32854;-0.95944;6.94463
6.87819;-0.75822;6.67633
6.75362;-0.05874;6.09663
6.95963;1.1151;5.48339
7.37165;2.2026;5.29654
7.85075;3.0458;5.40673
8.16695;3.6159;5.43548
8.4065;3.8746;5.263
8.54065;3.9513;5.06657
8.73708;3.798;4.76474
8.7754;3.568;4.52999
8.84727;3.041;4.27606
8.89518;2.4517;3.95028
9.05807;1.757;3.58138
9.28325;1.1007;3.27955
9.55633;0.42515;3.04
9.85816;-0.1306;2.99209
9.99231;-0.5043;2.92022
10.069;-0.82529;2.97292
9.82462;-0.93069;3.05437
9.47968;-0.90674;3.31787
9.05807;-0.68635;3.6197
8.75145;-0.3989;3.77301
8.42087;0.01792;3.68678
8.23882;0.44431;3.66282
8.31068;0.96653;3.57179
8.3011;1.5223;3.37057
8.26756;2.0253;3.21726
8.26277;2.4421;3.07833
8.3011;2.8254;2.99209
8.2484;3.0937;2.89148
8.19091;3.2374;2.8292
8.09509;3.1273;2.6663
8.13342;3.041;2.67588
8.04718;2.8254;2.49862
7.90824;2.514;2.54653
7.6112;2.2122;2.55132
7.46747;1.8433;2.29261
7.26146;1.5079;2.00994
7.06024;1.2205;1.95245
6.91651;0.87071;1.93329
6.72008;0.6647;1.99078
6.56198;0.52097;2.0866
6.56677;0.31975;2.20158
6.69134;0.27663;2.20637
6.84465;0.46348;2.25428
7.15606;0.65032;2.14888
7.58246;0.82759;2.01473
8.00885;1.024;1.86142
8.35859;1.1869;1.66978
8.64126;1.2588;1.45898
8.8856;1.2205;1.22902
9.09161;1.1151;1.09966
9.28804;0.90904;1.04217
9.42697;0.77968;1.08529
9.45572;0.74135;1.18111
9.48447;0.77489;1.24339
9.46051;0.88029;1.32484
9.42218;1.0623;1.47815
9.28804;1.2923;1.58834
9.13952;1.5271;1.75602
9.01016;1.805;1.84705
8.82331;2.1403;1.88538
8.69875;2.4565;1.83747
8.60293;2.744;2.00515
8.74666;3.0793;2.58007
8.99579;3.2662;2.90106
9.48447;3.3764;2.98251
9.839;3.4674;3.15019
10.2606;3.5488;3.19331
10.6918;3.6926;3.16456
11.1469;3.9273;3.09749
11.5877;4.1765;2.89627
11.9854;4.3058;2.41717
12.1914;4.3489;1.85184
12.1818;4.2435;1.344
12.0428;3.8651;0.77867
11.8272;3.3333;0.27082
11.535;2.6002;0.06002
11.2955;1.9822;0.0169
11.1134;1.4504;0.18938
11.238;1.0719;0.78346
12.2057;0.74135;2.08181
13.9065;0.21435;2.4028
15.1522;-0.08748;2.04827
15.454;0.37724;4.34314
14.8887;1.0863;8.26214
13.5137;1.9439;8.88017
11.9231;2.8781;6.75778
9.96835;3.453;5.37799
8.00406;3.6543;6.06309
6.77758;3.5776;7.0117
6.27932;3.271;6.72903
6.39909;2.7679;5.9529
6.52365;2.4421;5.74689
6.64343;2.1307;5.88583
6.90214;1.7187;5.66065
7.4004;1.0911;4.95638
8.09509;0.30058;4.43417
8.89997;-0.4468;4.42938
9.50363;-1.0073;4.55873
9.87733;-1.3715;4.35272
9.97793;-1.4481;3.89279
9.6234;-1.2996;3.44244
9.17785;-0.99776;3.31308
8.68917;-0.61449;3.41848
8.47357;-0.24558;3.56221
8.32505;0.21914;3.66761
8.14779;0.78447;3.66282
7.99927;1.3929;3.77301
7.89866;1.9151;3.86404
7.93699;2.4134;3.90237
7.99448;2.7248;3.7251
8.05197;2.859;3.53826
8.143;2.8685;3.45681
8.26277;2.7584;3.28913
8.20528;2.5427;3.06874
8.22924;2.2553;2.91064
8.08551;1.963;2.81003
7.96573;1.6468;2.67588
7.89866;1.3546;2.52737
7.78847;1.0767;2.39801
7.65432;0.9282;2.43155
7.63516;0.75573;2.34052
7.63037;0.62158;2.30698
7.69265;0.57846;2.22554
7.68786;0.51139;2.12493
7.70223;0.51618;2.06743
7.70223;0.46827;2.0339
7.74535;0.45869;1.93808
7.81242;0.41557;1.88538
7.89866;0.34849;1.90933
8.08072;0.28621;1.89975
8.31547;0.17123;1.88538
8.57418;0.04666;1.88538
8.94788;-0.0779;1.86142
9.27366;-0.12581;1.91412
9.47968;-0.05874;1.96203
9.63778;0.01792;1.9237
9.70485;0.17123;1.85663
9.66652;0.3437;1.75123
9.53717;0.48743;1.63146
9.37427;0.62637;1.53085
9.22575;0.77489;1.47335
9.06286;0.92341;1.43503
8.97662;1.048;1.41107
9.02933;1.1534;1.41107
9.18743;1.2492;1.45898
9.36948;1.3833;1.51647
9.61861;1.5271;1.60271
9.77671;1.7091;1.70332
9.92523;1.872;1.68895
9.83421;2.0589;1.69374
9.6809;2.193;1.78477
9.45093;2.2888;1.85663
9.13473;2.3272;1.84226
8.78499;2.3272;1.84226
8.49274;2.1643;1.75602
8.29152;1.987;1.79914
8.32505;1.6373;1.95245
8.62688;1.254;2.01473
9.11077;0.87071;2.13451
9.81983;0.48264;2.32615
10.5768;0.17602;2.47466
11.2859;0.00355;2.33094
11.8033;-0.14497;1.88059
12.1099;-0.27433;1.19069
12.2249;-0.53783;0.71638
12.1722;-0.79654;0.51516
11.9518;-1.0457;0.52954
11.7698;-1.1846;0.62056
11.6069;-1.1319;0.51995
11.4871;-0.8205;0.31873
11.3386;-0.30308;0.0696
11.2188;0.28621;-0.0885
11.1805;0.80843;-0.13162
11.5494;1.2588;0.54391
12.2105;1.805;2.14888
12.7279;2.0589;3.55263
13.2741;1.8001;4.51082
13.8394;1.0719;5.62711
14.7114;0.22872;5.26779
15.1617;-0.42285;3.48556
14.3473;-0.85404;2.60881
12.6752;-1.1942;2.95855
11.0224;-1.6158;3.70115
9.60903;-1.8841;4.22816
8.31068;-1.8266;4.61622
7.1896;-1.4769;5.08095
6.36555;-1.0121;5.56962
5.97269;-0.33661;5.73731
6.06372;0.62637;5.33487
6.45658;1.69;4.8414
6.94047;2.8063;4.67371
7.40998;3.8459;4.75516
7.68307;4.531;4.76953
7.90345;4.9095;4.56352
8.09988;4.9382;4.16108
8.36338;4.7418;3.68199
8.68917;4.3968;3.24601
8.95746;3.8219;3.05437
9.35032;3.041;2.99688
9.76234;2.1738;2.9873
10.2079;1.4312;3.04
10.6343;0.78926;2.91064
10.8547;0.27184;2.69505
11.2188;-0.22642;2.54653
11.2427;-0.51867;2.66151
11.2907;-0.72947;2.69984
11.1373;-0.67677;2.7765
10.8403;-0.47076;2.92022
10.2606;-0.09227;2.99209
9.69527;0.24309;2.99209
9.12514;0.62637;2.97292
8.62688;1.0049;2.96813
8.21486;1.3067;2.89627
7.8747;1.5798;2.84357
7.67828;1.781;2.7765
7.57767;1.8816;2.71421
7.63037;1.8529;2.63756
7.66869;1.8385;2.46508
7.8268;1.757;2.36926
8.10467;1.7091;2.31177
8.29631;1.6133;2.12972
8.53107;1.4983;2.04827
8.68917;1.436;2.05306
8.79457;1.46;1.94287
8.75145;1.4935;1.96203
8.78978;1.5414;1.9285
8.76582;1.6421;1.93329
8.70833;1.7906;1.94766
8.63647;1.9726;1.96682
8.6173;2.0541;1.88538
8.53107;2.1116;1.95724
8.43525;2.1451;1.89975
8.32505;2.078;1.871
8.33464;2.0397;1.93329
8.23403;2.0253;1.79914
8.15258;2.0637;1.61708
8.15258;1.9247;1.55001
8.21965;1.7235;1.46377
8.29152;1.6037;1.49252
8.32985;1.5271;1.59792
8.42087;1.4217;1.62187
8.54544;1.369;1.68895
8.62688;1.3402;1.72728
8.67;1.345;1.77519
8.67959;1.3546;1.871
8.5646;1.3067;1.91891
8.48316;1.2396;2.02431
8.36817;1.3306;2.17763
8.27715;1.4025;2.12972
8.27235;1.5127;2.05306
8.27715;1.6756;2.04827
8.4065;1.8864;2.09618
8.57898;2.193;2.26386
8.8329;2.4373;2.41717
9.0437;2.7104;2.5609
9.37907;2.9212;2.54653
9.66652;3.0602;2.47466
9.96356;3.0889;2.40759
10.1744;3.0841;2.35489
10.4187;2.9931;2.25428
10.6199;2.8685;2.12013
10.7732;2.6961;2.00994
10.8499;2.5236;1.90933
10.8211;2.3511;1.77519
10.6966;2.1403;1.68416
10.5241;1.9199;1.65062
10.3612;1.6804;1.66978
10.3468;1.5175;1.84226
10.6439;1.4792;2.12013
11.3194;1.4217;2.51778
12.2824;1.4121;3.02562
13.4035;1.5175;3.65324
14.4671;1.7474;4.43417
15.1713;2.1212;5.18635
15.1138;2.6098;5.46422
14.4048;3.1847;5.18635
13.3029;3.4866;4.56352
11.9422;3.3285;3.90716
10.4762;2.8973;3.39453
9.01495;2.3799;3.03042
7.64953;1.757;2.83399
6.60031;1.0815;2.91543
5.89604;0.52097;3.24601
5.46485;0.0802;3.59096
5.37862;-0.22163;3.86883
5.5463;-0.34619;4.00777
5.64212;-0.2887;3.86404
5.78585;-0.10665;3.64366
5.87208;0.19518;3.49035
5.94395;0.54971;3.45202
6.05414;0.91862;3.47118
6.30327;1.2492;3.41369
6.7105;1.5127;3.33704
7.3477;1.8385;3.31787
8.08551;2.0732;3.28434
8.90955;2.2649;3.29871
9.70006;2.4278;3.3035
10.4474;2.5667;3.23164
11.0224;2.6481;3.18373
11.511;2.6146;3.06395
11.9374;2.5523;2.97772
12.1818;2.4421;2.86752
12.1291;2.2984;2.73338
11.8704;2.102;2.5609
11.5494;1.9535;2.44592
10.8738;1.7522;2.44592
10.1983;1.5127;2.60402
9.64257;1.2827;2.80045
9.04849;1.1534;3.10228
8.58856;1.1007;3.44723
8.22444;0.93778;3.59096
7.91782;0.80843;3.58617
7.77409;0.73656;3.60054
7.81242;0.64074;3.57659
7.78847;0.65032;3.50951
7.79805;0.73177;3.44723
7.89866;0.79884;3.40411
8.01843;0.85634;3.31308
8.17653;1.0001;3.24601
8.36817;1.1869;3.1454
8.58377;1.3833;3.02562
8.76582;1.575;2.90106
8.90955;1.7379;2.78608
9.02453;1.8577;2.68068
9.13473;1.872;2.51778
9.15389;1.8529;2.41717
9.13473;1.781;2.35968
9.07724;1.7235;2.22074
8.97183;1.666;2.10576
8.81852;1.6085;1.97641
8.62209;1.4887;1.9237
8.55981;1.4073;1.94287
8.45441;1.3258;1.88538
8.4592;1.2205;1.96203
8.49274;1.1869;2.02431
8.58856;1.1342;2.05785
8.67959;1.1151;2.05785
8.8329;1.0767;2.10576
8.97662;0.99527;2.15846
9.12035;0.90425;2.22554
9.25929;0.83238;2.31656
9.3599;0.7701;2.34531
9.40781;0.67907;2.35489
9.4653;0.59283;2.4555
9.49405;0.52576;2.51299
9.48926;0.48743;2.51299
9.40302;0.4539;2.44592
9.29762;0.41557;2.38843
9.2018;0.36766;2.36447
9.07724;0.42036;2.37405
8.96225;0.52576;2.31656
8.86643;0.70782;2.26865
8.78978;0.96653;2.24949
8.66521;1.2779;2.18721
8.52627;1.5654;2.08181
8.33464;1.7379;2.0339
8.17653;1.8001;2.01952
8.06155;1.7331;1.99557
7.99927;1.5894;2.09139
8.02322;1.3785;2.11055
8.10467;1.1486;2.17283
8.30589;0.88987;2.23512
8.52148;0.68386;2.18242
8.8329;0.43952;2.21116
9.08203;0.26226;2.25907
9.38386;0.12811;2.26865
9.66652;0.09457;2.31177
9.93961;0.08978;2.39322
10.1648;0.1856;2.50341
10.3181;0.32933;2.55611
10.4522;0.51139;2.64714
10.6151;0.65991;2.7765
10.7397;0.85634;2.93939
10.869;1.1486;3.18373
11.008;1.4217;3.5143
11.1469;1.6804;3.84488
11.3386;1.8864;4.17066
11.5398;2.102;4.415
11.8033;2.308;4.68809
12.2297;2.4996;5.01866
12.8142;2.7008;5.43548
13.3268;2.8254;6.06309
13.5568;2.7631;6.67154
13.6143;2.2936;7.26083
13.3124;1.6708;7.31353
